subscribeId,mode,expected(ms),actual(ms),delay(ms)
455,PUBSUB,1745555685011,1745555685110,99
646,PUBSUB,1745555685038,1745555685111,73
81,PUBSUB,1745555684944,1745555685111,167
647,PUBSUB,1745555685038,1745555685111,73
58,PUBSUB,1745555684937,1745555685111,174
348,PUBSUB,1745555684998,1745555685111,113
931,PUBSUB,1745555685074,1745555685111,37
227,PUBSUB,1745555684981,1745555685111,130
882,PUBSUB,1745555685068,1745555685111,43
991,PUBSUB,1745555685081,1745555685111,30
312,PUBSUB,1745555684993,1745555685111,118
607,PUBSUB,1745555685033,1745555685111,78
510,PUBSUB,1745555685019,1745555685112,93
669,PUBSUB,1745555685041,1745555685112,71
989,PUBSUB,1745555685081,1745555685112,31
372,PUBSUB,1745555685001,1745555685112,111
223,PUBSUB,1745555684980,1745555685112,132
53,PUBSUB,1745555684935,1745555685112,177
628,PUBSUB,1745555685035,1745555685112,77
415,PUBSUB,1745555685006,1745555685112,106
464,PUBSUB,1745555685013,1745555685112,99
597,PUBSUB,1745555685031,1745555685112,81
152,PUBSUB,1745555684964,1745555685112,148
88,PUBSUB,1745555684946,1745555685113,167
278,PUBSUB,1745555684989,1745555685113,124
904,PUBSUB,1745555685071,1745555685113,42
913,PUBSUB,1745555685072,1745555685113,41
725,PUBSUB,1745555685048,1745555685113,65
196,PUBSUB,1745555684975,1745555685113,138
766,PUBSUB,1745555685053,1745555685113,60
116,PUBSUB,1745555684954,1745555685113,159
245,PUBSUB,1745555684984,1745555685113,129
838,PUBSUB,1745555685063,1745555685113,50
179,PUBSUB,1745555684971,1745555685113,142
362,PUBSUB,1745555685000,1745555685113,113
984,PUBSUB,1745555685080,1745555685114,34
857,PUBSUB,1745555685065,1745555685114,49
276,PUBSUB,1745555684988,1745555685114,126
349,PUBSUB,1745555684998,1745555685114,116
782,PUBSUB,1745555685055,1745555685114,59
896,PUBSUB,1745555685070,1745555685114,44
162,PUBSUB,1745555684966,1745555685114,148
41,PUBSUB,1745555684931,1745555685114,183
9,PUBSUB,1745555684916,1745555685115,199
172,PUBSUB,1745555684969,1745555685115,146
912,PUBSUB,1745555685072,1745555685115,43
650,PUBSUB,1745555685038,1745555685115,77
547,PUBSUB,1745555685024,1745555685115,91
900,PUBSUB,1745555685070,1745555685115,45
478,PUBSUB,1745555685015,1745555685115,100
73,PUBSUB,1745555684942,1745555685115,173
719,PUBSUB,1745555685047,1745555685115,68
768,PUBSUB,1745555685054,1745555685115,61
745,PUBSUB,1745555685051,1745555685116,65
270,PUBSUB,1745555684988,1745555685116,128
695,PUBSUB,1745555685044,1745555685116,72
65,PUBSUB,1745555684939,1745555685116,177
249,PUBSUB,1745555684985,1745555685116,131
400,PUBSUB,1745555685005,1745555685116,111
612,PUBSUB,1745555685033,1745555685116,83
688,PUBSUB,1745555685043,1745555685116,73
830,PUBSUB,1745555685062,1745555685116,54
240,PUBSUB,1745555684983,1745555685116,133
794,PUBSUB,1745555685057,1745555685116,59
846,PUBSUB,1745555685064,1745555685116,52
916,PUBSUB,1745555685072,1745555685116,44
471,PUBSUB,1745555685014,1745555685117,103
590,PUBSUB,1745555685030,1745555685117,87
281,PUBSUB,1745555684989,1745555685117,128
149,PUBSUB,1745555684963,1745555685117,154
261,PUBSUB,1745555684987,1745555685117,130
977,PUBSUB,1745555685080,1745555685117,37
329,PUBSUB,1745555684996,1745555685117,121
887,PUBSUB,1745555685069,1745555685117,48
395,PUBSUB,1745555685004,1745555685117,113
407,PUBSUB,1745555685005,1745555685118,113
862,PUBSUB,1745555685066,1745555685118,52
629,PUBSUB,1745555685035,1745555685118,83
536,PUBSUB,1745555685023,1745555685118,95
63,PUBSUB,1745555684938,1745555685118,180
504,PUBSUB,1745555685018,1745555685118,100
602,PUBSUB,1745555685032,1745555685118,86
619,PUBSUB,1745555685034,1745555685118,84
971,PUBSUB,1745555685079,1745555685118,39
129,PUBSUB,1745555684958,1745555685118,160
865,PUBSUB,1745555685066,1745555685119,53
401,PUBSUB,1745555685005,1745555685119,114
96,PUBSUB,1745555684949,1745555685119,170
642,PUBSUB,1745555685037,1745555685119,82
937,PUBSUB,1745555685075,1745555685119,44
112,PUBSUB,1745555684953,1745555685119,166
185,PUBSUB,1745555684972,1745555685119,147
615,PUBSUB,1745555685033,1745555685119,86
431,PUBSUB,1745555685008,1745555685119,111
134,PUBSUB,1745555684960,1745555685119,159
792,PUBSUB,1745555685057,1745555685119,62
330,PUBSUB,1745555684996,1745555685119,123
241,PUBSUB,1745555684984,1745555685120,136
559,PUBSUB,1745555685026,1745555685120,94
769,PUBSUB,1745555685054,1745555685120,66
157,PUBSUB,1745555684965,1745555685120,155
12,PUBSUB,1745555684917,1745555685120,203
517,PUBSUB,1745555685020,1745555685120,100
496,PUBSUB,1745555685017,1745555685120,103
263,PUBSUB,1745555684987,1745555685120,133
649,PUBSUB,1745555685038,1745555685120,82
932,PUBSUB,1745555685074,1745555685120,46
277,PUBSUB,1745555684989,1745555685120,131
16,PUBSUB,1745555684919,1745555685121,202
83,PUBSUB,1745555684945,1745555685121,176
491,PUBSUB,1745555685017,1745555685121,104
106,PUBSUB,1745555684952,1745555685121,169
938,PUBSUB,1745555685075,1745555685121,46
94,PUBSUB,1745555684948,1745555685121,173
834,PUBSUB,1745555685062,1745555685122,60
271,PUBSUB,1745555684988,1745555685122,134
255,PUBSUB,1745555684985,1745555685122,137
207,PUBSUB,1745555684977,1745555685122,145
798,PUBSUB,1745555685057,1745555685122,65
824,PUBSUB,1745555685061,1745555685122,61
706,PUBSUB,1745555685046,1745555685122,76
126,PUBSUB,1745555684957,1745555685122,165
412,PUBSUB,1745555685006,1745555685122,116
360,PUBSUB,1745555685000,1745555685122,122
801,PUBSUB,1745555685058,1745555685122,64
789,PUBSUB,1745555685056,1745555685123,67
742,PUBSUB,1745555685050,1745555685123,73
691,PUBSUB,1745555685044,1745555685123,79
962,PUBSUB,1745555685078,1745555685123,45
446,PUBSUB,1745555685010,1745555685123,113
229,PUBSUB,1745555684982,1745555685123,141
89,PUBSUB,1745555684946,1745555685123,177
975,PUBSUB,1745555685079,1745555685123,44
59,PUBSUB,1745555684937,1745555685123,186
807,PUBSUB,1745555685059,1745555685124,65
398,PUBSUB,1745555685004,1745555685124,120
260,PUBSUB,1745555684986,1745555685124,138
470,PUBSUB,1745555685014,1745555685124,110
107,PUBSUB,1745555684952,1745555685124,172
928,PUBSUB,1745555685074,1745555685124,50
380,PUBSUB,1745555685002,1745555685124,122
763,PUBSUB,1745555685053,1745555685124,71
870,PUBSUB,1745555685067,1745555685124,57
818,PUBSUB,1745555685060,1745555685124,64
238,PUBSUB,1745555684983,1745555685124,141
131,PUBSUB,1745555684959,1745555685124,165
322,PUBSUB,1745555684995,1745555685124,129
84,PUBSUB,1745555684945,1745555685125,180
502,PUBSUB,1745555685018,1745555685125,107
420,PUBSUB,1745555685007,1745555685125,118
259,PUBSUB,1745555684986,1745555685125,139
291,PUBSUB,1745555684990,1745555685125,135
27,PUBSUB,1745555684924,1745555685125,201
856,PUBSUB,1745555685065,1745555685125,60
966,PUBSUB,1745555685078,1745555685126,48
226,PUBSUB,1745555684981,1745555685126,145
867,PUBSUB,1745555685066,1745555685126,60
132,PUBSUB,1745555684959,1745555685126,167
690,PUBSUB,1745555685043,1745555685126,83
751,PUBSUB,1745555685051,1745555685126,75
811,PUBSUB,1745555685059,1745555685126,67
538,PUBSUB,1745555685023,1745555685126,103
519,PUBSUB,1745555685020,1745555685126,106
599,PUBSUB,1745555685031,1745555685127,96
302,PUBSUB,1745555684992,1745555685127,135
396,PUBSUB,1745555685004,1745555685127,123
128,PUBSUB,1745555684958,1745555685127,169
98,PUBSUB,1745555684949,1745555685127,178
345,PUBSUB,1745555684998,1745555685127,129
637,PUBSUB,1745555685036,1745555685127,91
209,PUBSUB,1745555684978,1745555685127,149
954,PUBSUB,1745555685077,1745555685128,51
256,PUBSUB,1745555684985,1745555685128,143
603,PUBSUB,1745555685032,1745555685128,96
942,PUBSUB,1745555685075,1745555685128,53
685,PUBSUB,1745555685043,1745555685128,85
544,PUBSUB,1745555685024,1745555685128,104
923,PUBSUB,1745555685073,1745555685128,55
958,PUBSUB,1745555685077,1745555685128,51
390,PUBSUB,1745555685003,1745555685128,125
85,PUBSUB,1745555684945,1745555685128,183
529,PUBSUB,1745555685022,1745555685128,106
353,PUBSUB,1745555684999,1745555685129,130
434,PUBSUB,1745555685009,1745555685129,120
866,PUBSUB,1745555685066,1745555685129,63
992,PUBSUB,1745555685081,1745555685129,48
890,PUBSUB,1745555685069,1745555685129,60
461,PUBSUB,1745555685013,1745555685129,116
378,PUBSUB,1745555685002,1745555685129,127
76,PUBSUB,1745555684943,1745555685129,186
114,PUBSUB,1745555684954,1745555685129,175
265,PUBSUB,1745555684987,1745555685129,142
653,PUBSUB,1745555685039,1745555685129,90
120,PUBSUB,1745555684956,1745555685129,173
332,PUBSUB,1745555684996,1745555685129,133
386,PUBSUB,1745555685003,1745555685129,126
621,PUBSUB,1745555685034,1745555685130,96
222,PUBSUB,1745555684980,1745555685130,150
549,PUBSUB,1745555685024,1745555685130,106
825,PUBSUB,1745555685061,1745555685130,69
929,PUBSUB,1745555685074,1745555685130,56
925,PUBSUB,1745555685073,1745555685130,57
136,PUBSUB,1745555684960,1745555685130,170
852,PUBSUB,1745555685064,1745555685130,66
951,PUBSUB,1745555685076,1745555685130,54
385,PUBSUB,1745555685003,1745555685130,127
187,PUBSUB,1745555684972,1745555685131,159
952,PUBSUB,1745555685076,1745555685131,55
392,PUBSUB,1745555685004,1745555685131,127
296,PUBSUB,1745555684991,1745555685131,140
156,PUBSUB,1745555684964,1745555685131,167
841,PUBSUB,1745555685063,1745555685131,68
910,PUBSUB,1745555685071,1745555685131,60
693,PUBSUB,1745555685044,1745555685132,88
973,PUBSUB,1745555685079,1745555685132,53
26,PUBSUB,1745555684924,1745555685132,208
167,PUBSUB,1745555684967,1745555685132,165
433,PUBSUB,1745555685009,1745555685132,123
418,PUBSUB,1745555685007,1745555685132,125
899,PUBSUB,1745555685070,1745555685132,62
822,PUBSUB,1745555685060,1745555685132,72
987,PUBSUB,1745555685081,1745555685132,51
405,PUBSUB,1745555685005,1745555685132,127
441,PUBSUB,1745555685010,1745555685133,123
481,PUBSUB,1745555685015,1745555685133,118
310,PUBSUB,1745555684992,1745555685133,141
563,PUBSUB,1745555685026,1745555685133,107
847,PUBSUB,1745555685064,1745555685133,69
961,PUBSUB,1745555685078,1745555685133,55
709,PUBSUB,1745555685046,1745555685133,87
317,PUBSUB,1745555684994,1745555685133,139
753,PUBSUB,1745555685052,1745555685133,81
652,PUBSUB,1745555685038,1745555685133,95
903,PUBSUB,1745555685071,1745555685134,63
344,PUBSUB,1745555684998,1745555685134,136
873,PUBSUB,1745555685067,1745555685134,67
525,PUBSUB,1745555685021,1745555685134,113
583,PUBSUB,1745555685029,1745555685134,105
908,PUBSUB,1745555685071,1745555685134,63
272,PUBSUB,1745555684988,1745555685134,146
373,PUBSUB,1745555685001,1745555685134,133
93,PUBSUB,1745555684948,1745555685135,187
86,PUBSUB,1745555684946,1745555685135,189
38,PUBSUB,1745555684929,1745555685135,206
4,PUBSUB,1745555684913,1745555685135,222
625,PUBSUB,1745555685035,1745555685135,100
730,PUBSUB,1745555685049,1745555685135,86
981,PUBSUB,1745555685080,1745555685135,55
408,PUBSUB,1745555685006,1745555685135,129
530,PUBSUB,1745555685022,1745555685135,113
839,PUBSUB,1745555685063,1745555685135,72
472,PUBSUB,1745555685014,1745555685135,121
656,PUBSUB,1745555685039,1745555685136,97
269,PUBSUB,1745555684988,1745555685136,148
784,PUBSUB,1745555685055,1745555685136,81
25,PUBSUB,1745555684924,1745555685136,212
377,PUBSUB,1745555685002,1745555685136,134
964,PUBSUB,1745555685078,1745555685136,58
200,PUBSUB,1745555684976,1745555685136,160
122,PUBSUB,1745555684956,1745555685136,180
309,PUBSUB,1745555684992,1745555685136,144
368,PUBSUB,1745555685001,1745555685136,135
237,PUBSUB,1745555684983,1745555685136,153
8,PUBSUB,1745555684915,1745555685136,221
570,PUBSUB,1745555685027,1745555685137,110
836,PUBSUB,1745555685062,1745555685137,75
955,PUBSUB,1745555685077,1745555685137,60
660,PUBSUB,1745555685039,1745555685137,98
253,PUBSUB,1745555684985,1745555685137,152
103,PUBSUB,1745555684951,1745555685137,186
388,PUBSUB,1745555685003,1745555685137,134
901,PUBSUB,1745555685070,1745555685137,67
876,PUBSUB,1745555685067,1745555685137,70
487,PUBSUB,1745555685016,1745555685137,121
944,PUBSUB,1745555685075,1745555685137,62
880,PUBSUB,1745555685068,1745555685137,69
306,PUBSUB,1745555684992,1745555685137,145
577,PUBSUB,1745555685028,1745555685138,110
781,PUBSUB,1745555685055,1745555685138,83
186,PUBSUB,1745555684972,1745555685138,166
243,PUBSUB,1745555684984,1745555685138,154
43,PUBSUB,1745555684932,1745555685138,206
6,PUBSUB,1745555684914,1745555685138,224
486,PUBSUB,1745555685016,1745555685138,122
495,PUBSUB,1745555685017,1745555685138,121
515,PUBSUB,1745555685020,1745555685139,119
414,PUBSUB,1745555685006,1745555685139,133
54,PUBSUB,1745555684936,1745555685139,203
940,PUBSUB,1745555685075,1745555685139,64
24,PUBSUB,1745555684923,1745555685139,216
596,PUBSUB,1745555685031,1745555685139,108
358,PUBSUB,1745555684999,1745555685139,140
732,PUBSUB,1745555685049,1745555685139,90
254,PUBSUB,1745555684985,1745555685139,154
473,PUBSUB,1745555685014,1745555685139,125
560,PUBSUB,1745555685026,1745555685140,114
298,PUBSUB,1745555684991,1745555685140,149
286,PUBSUB,1745555684990,1745555685140,150
761,PUBSUB,1745555685053,1745555685140,87
734,PUBSUB,1745555685049,1745555685140,91
475,PUBSUB,1745555685014,1745555685140,126
623,PUBSUB,1745555685034,1745555685140,106
127,PUBSUB,1745555684958,1745555685140,182
145,PUBSUB,1745555684962,1745555685140,178
1000,PUBSUB,1745555685083,1745555685140,57
875,PUBSUB,1745555685067,1745555685141,74
154,PUBSUB,1745555684964,1745555685141,177
863,PUBSUB,1745555685066,1745555685141,75
79,PUBSUB,1745555684944,1745555685141,197
906,PUBSUB,1745555685071,1745555685141,70
537,PUBSUB,1745555685023,1745555685141,118
92,PUBSUB,1745555684947,1745555685141,194
898,PUBSUB,1745555685070,1745555685141,71
32,PUBSUB,1745555684927,1745555685141,214
592,PUBSUB,1745555685030,1745555685141,111
543,PUBSUB,1745555685024,1745555685141,117
710,PUBSUB,1745555685046,1745555685141,95
778,PUBSUB,1745555685055,1745555685142,87
926,PUBSUB,1745555685073,1745555685142,69
78,PUBSUB,1745555684943,1745555685142,199
829,PUBSUB,1745555685061,1745555685142,81
55,PUBSUB,1745555684936,1745555685142,206
494,PUBSUB,1745555685017,1745555685142,125
915,PUBSUB,1745555685072,1745555685142,70
165,PUBSUB,1745555684967,1745555685142,175
374,PUBSUB,1745555685001,1745555685143,142
266,PUBSUB,1745555684987,1745555685143,156
802,PUBSUB,1745555685058,1745555685143,85
817,PUBSUB,1745555685060,1745555685143,83
34,PUBSUB,1745555684928,1745555685143,215
891,PUBSUB,1745555685069,1745555685143,74
797,PUBSUB,1745555685057,1745555685143,86
436,PUBSUB,1745555685009,1745555685143,134
558,PUBSUB,1745555685026,1745555685143,117
723,PUBSUB,1745555685048,1745555685143,95
454,PUBSUB,1745555685011,1745555685143,132
608,PUBSUB,1745555685033,1745555685143,110
113,PUBSUB,1745555684954,1745555685143,189
979,PUBSUB,1745555685080,1745555685144,64
284,PUBSUB,1745555684989,1745555685144,155
668,PUBSUB,1745555685040,1745555685144,104
313,PUBSUB,1745555684993,1745555685144,151
711,PUBSUB,1745555685047,1745555685144,97
648,PUBSUB,1745555685038,1745555685144,106
681,PUBSUB,1745555685042,1745555685144,102
479,PUBSUB,1745555685015,1745555685144,129
217,PUBSUB,1745555684979,1745555685144,165
484,PUBSUB,1745555685016,1745555685144,128
208,PUBSUB,1745555684978,1745555685144,166
339,PUBSUB,1745555684997,1745555685144,147
566,PUBSUB,1745555685027,1745555685144,117
561,PUBSUB,1745555685026,1745555685144,118
662,PUBSUB,1745555685040,1745555685144,104
140,PUBSUB,1745555684961,1745555685144,183
969,PUBSUB,1745555685079,1745555685145,66
462,PUBSUB,1745555685013,1745555685145,132
337,PUBSUB,1745555684997,1745555685145,148
315,PUBSUB,1745555684993,1745555685145,152
174,PUBSUB,1745555684969,1745555685145,176
803,PUBSUB,1745555685058,1745555685145,87
191,PUBSUB,1745555684973,1745555685145,172
790,PUBSUB,1745555685056,1745555685145,89
755,PUBSUB,1745555685052,1745555685145,93
308,PUBSUB,1745555684992,1745555685145,153
814,PUBSUB,1745555685059,1745555685145,86
767,PUBSUB,1745555685053,1745555685145,92
522,PUBSUB,1745555685021,1745555685145,124
512,PUBSUB,1745555685019,1745555685145,126
199,PUBSUB,1745555684975,1745555685145,170
943,PUBSUB,1745555685075,1745555685146,71
391,PUBSUB,1745555685004,1745555685146,142
33,PUBSUB,1745555684927,1745555685146,219
921,PUBSUB,1745555685073,1745555685146,73
996,PUBSUB,1745555685082,1745555685146,64
170,PUBSUB,1745555684968,1745555685146,178
729,PUBSUB,1745555685049,1745555685146,97
609,PUBSUB,1745555685033,1745555685146,113
737,PUBSUB,1745555685050,1745555685146,96
665,PUBSUB,1745555685040,1745555685146,106
178,PUBSUB,1745555684970,1745555685146,176
555,PUBSUB,1745555685025,1745555685147,122
467,PUBSUB,1745555685013,1745555685147,134
718,PUBSUB,1745555685047,1745555685147,100
319,PUBSUB,1745555684994,1745555685147,153
760,PUBSUB,1745555685053,1745555685147,94
424,PUBSUB,1745555685008,1745555685147,139
450,PUBSUB,1745555685011,1745555685147,136
556,PUBSUB,1745555685025,1745555685147,122
493,PUBSUB,1745555685017,1745555685147,130
667,PUBSUB,1745555685040,1745555685148,108
347,PUBSUB,1745555684998,1745555685148,150
557,PUBSUB,1745555685025,1745555685148,123
773,PUBSUB,1745555685054,1745555685148,94
684,PUBSUB,1745555685043,1745555685148,105
458,PUBSUB,1745555685012,1745555685148,136
575,PUBSUB,1745555685028,1745555685148,120
832,PUBSUB,1745555685062,1745555685148,86
250,PUBSUB,1745555684985,1745555685148,163
578,PUBSUB,1745555685028,1745555685148,120
721,PUBSUB,1745555685048,1745555685148,100
28,PUBSUB,1745555684925,1745555685148,223
365,PUBSUB,1745555685000,1745555685149,149
795,PUBSUB,1745555685057,1745555685149,92
338,PUBSUB,1745555684997,1745555685149,152
231,PUBSUB,1745555684982,1745555685149,167
147,PUBSUB,1745555684963,1745555685149,186
855,PUBSUB,1745555685065,1745555685149,84
264,PUBSUB,1745555684987,1745555685149,162
379,PUBSUB,1745555685002,1745555685149,147
304,PUBSUB,1745555684992,1745555685149,157
350,PUBSUB,1745555684998,1745555685149,151
143,PUBSUB,1745555684962,1745555685149,187
927,PUBSUB,1745555685073,1745555685149,76
520,PUBSUB,1745555685021,1745555685150,129
102,PUBSUB,1745555684950,1745555685150,200
854,PUBSUB,1745555685065,1745555685150,85
840,PUBSUB,1745555685063,1745555685150,87
449,PUBSUB,1745555685011,1745555685150,139
474,PUBSUB,1745555685014,1745555685150,136
582,PUBSUB,1745555685029,1745555685150,121
393,PUBSUB,1745555685004,1745555685150,146
837,PUBSUB,1745555685063,1745555685150,87
748,PUBSUB,1745555685051,1745555685150,99
500,PUBSUB,1745555685018,1745555685150,132
750,PUBSUB,1745555685051,1745555685150,99
675,PUBSUB,1745555685042,1745555685150,108
161,PUBSUB,1745555684966,1745555685151,185
701,PUBSUB,1745555685045,1745555685151,106
826,PUBSUB,1745555685061,1745555685151,90
437,PUBSUB,1745555685009,1745555685151,142
246,PUBSUB,1745555684984,1745555685151,167
13,PUBSUB,1745555684918,1745555685151,233
788,PUBSUB,1745555685056,1745555685151,95
356,PUBSUB,1745555684999,1745555685151,152
793,PUBSUB,1745555685057,1745555685151,94
800,PUBSUB,1745555685057,1745555685151,94
35,PUBSUB,1745555684928,1745555685152,224
895,PUBSUB,1745555685070,1745555685152,82
960,PUBSUB,1745555685077,1745555685152,75
970,PUBSUB,1745555685079,1745555685152,73
459,PUBSUB,1745555685012,1745555685152,140
902,PUBSUB,1745555685070,1745555685152,82
819,PUBSUB,1745555685060,1745555685152,92
689,PUBSUB,1745555685043,1745555685152,109
714,PUBSUB,1745555685047,1745555685153,106
967,PUBSUB,1745555685078,1745555685153,75
707,PUBSUB,1745555685046,1745555685153,107
397,PUBSUB,1745555685004,1745555685153,149
791,PUBSUB,1745555685056,1745555685153,97
809,PUBSUB,1745555685059,1745555685153,94
176,PUBSUB,1745555684970,1745555685153,183
394,PUBSUB,1745555685004,1745555685153,149
683,PUBSUB,1745555685043,1745555685153,110
275,PUBSUB,1745555684988,1745555685153,165
686,PUBSUB,1745555685043,1745555685156,113
413,PUBSUB,1745555685006,1745555685156,150
744,PUBSUB,1745555685051,1745555685156,105
426,PUBSUB,1745555685008,1745555685156,148
990,PUBSUB,1745555685081,1745555685156,75
550,PUBSUB,1745555685024,1745555685156,132
884,PUBSUB,1745555685068,1745555685156,88
562,PUBSUB,1745555685026,1745555685156,130
236,PUBSUB,1745555684983,1745555685156,173
786,PUBSUB,1745555685056,1745555685156,100
810,PUBSUB,1745555685059,1745555685156,97
361,PUBSUB,1745555685000,1745555685157,157
341,PUBSUB,1745555684997,1745555685157,160
314,PUBSUB,1745555684993,1745555685157,164
80,PUBSUB,1745555684944,1745555685157,213
740,PUBSUB,1745555685050,1745555685157,107
97,PUBSUB,1745555684949,1745555685157,208
125,PUBSUB,1745555684957,1745555685157,200
919,PUBSUB,1745555685072,1745555685157,85
738,PUBSUB,1745555685050,1745555685157,107
640,PUBSUB,1745555685037,1745555685157,120
589,PUBSUB,1745555685030,1745555685157,127
946,PUBSUB,1745555685076,1745555685157,81
77,PUBSUB,1745555684943,1745555685157,214
842,PUBSUB,1745555685063,1745555685157,94
595,PUBSUB,1745555685031,1745555685158,127
351,PUBSUB,1745555684998,1745555685158,160
779,PUBSUB,1745555685055,1745555685158,103
591,PUBSUB,1745555685030,1745555685158,128
409,PUBSUB,1745555685006,1745555685158,152
64,PUBSUB,1745555684939,1745555685158,219
22,PUBSUB,1745555684922,1745555685158,236
636,PUBSUB,1745555685036,1745555685158,122
218,PUBSUB,1745555684979,1745555685158,179
69,PUBSUB,1745555684941,1745555685158,217
382,PUBSUB,1745555685002,1745555685158,156
23,PUBSUB,1745555684923,1745555685158,235
671,PUBSUB,1745555685041,1745555685159,118
214,PUBSUB,1745555684979,1745555685159,180
488,PUBSUB,1745555685016,1745555685159,143
785,PUBSUB,1745555685056,1745555685159,103
219,PUBSUB,1745555684980,1745555685159,179
972,PUBSUB,1745555685079,1745555685159,80
389,PUBSUB,1745555685003,1745555685159,156
663,PUBSUB,1745555685040,1745555685159,119
703,PUBSUB,1745555685045,1745555685159,114
61,PUBSUB,1745555684938,1745555685160,222
206,PUBSUB,1745555684977,1745555685160,183
957,PUBSUB,1745555685077,1745555685160,83
105,PUBSUB,1745555684951,1745555685160,209
713,PUBSUB,1745555685047,1745555685160,113
66,PUBSUB,1745555684940,1745555685160,220
340,PUBSUB,1745555684997,1745555685160,163
247,PUBSUB,1745555684984,1745555685160,176
435,PUBSUB,1745555685009,1745555685160,151
75,PUBSUB,1745555684943,1745555685160,217
759,PUBSUB,1745555685052,1745555685160,108
376,PUBSUB,1745555685002,1745555685160,158
144,PUBSUB,1745555684962,1745555685160,198
716,PUBSUB,1745555685047,1745555685161,114
21,PUBSUB,1745555684922,1745555685161,239
635,PUBSUB,1745555685036,1745555685161,125
70,PUBSUB,1745555684941,1745555685161,220
717,PUBSUB,1745555685047,1745555685161,114
506,PUBSUB,1745555685019,1745555685161,142
181,PUBSUB,1745555684971,1745555685162,191
399,PUBSUB,1745555685004,1745555685162,158
677,PUBSUB,1745555685042,1745555685162,120
715,PUBSUB,1745555685047,1745555685162,115
118,PUBSUB,1745555684955,1745555685162,207
375,PUBSUB,1745555685002,1745555685162,160
90,PUBSUB,1745555684947,1745555685162,215
82,PUBSUB,1745555684945,1745555685162,217
175,PUBSUB,1745555684970,1745555685162,192
477,PUBSUB,1745555685015,1745555685162,147
235,PUBSUB,1745555684982,1745555685162,180
224,PUBSUB,1745555684981,1745555685162,181
442,PUBSUB,1745555685010,1745555685162,152
215,PUBSUB,1745555684979,1745555685162,183
914,PUBSUB,1745555685072,1745555685162,90
639,PUBSUB,1745555685037,1745555685162,125
632,PUBSUB,1745555685036,1745555685162,126
417,PUBSUB,1745555685007,1745555685162,155
497,PUBSUB,1745555685017,1745555685162,145
777,PUBSUB,1745555685055,1745555685162,107
874,PUBSUB,1745555685067,1745555685163,96
501,PUBSUB,1745555685018,1745555685163,145
99,PUBSUB,1745555684949,1745555685163,214
624,PUBSUB,1745555685035,1745555685163,128
526,PUBSUB,1745555685021,1745555685163,142
402,PUBSUB,1745555685005,1745555685163,158
941,PUBSUB,1745555685075,1745555685163,88
616,PUBSUB,1745555685034,1745555685164,130
724,PUBSUB,1745555685048,1745555685164,116
411,PUBSUB,1745555685006,1745555685164,158
654,PUBSUB,1745555685039,1745555685164,125
772,PUBSUB,1745555685054,1745555685164,110
456,PUBSUB,1745555685011,1745555685164,153
736,PUBSUB,1745555685050,1745555685164,114
3,PUBSUB,1745555684912,1745555685164,252
731,PUBSUB,1745555685049,1745555685164,115
775,PUBSUB,1745555685054,1745555685164,110
56,PUBSUB,1745555684936,1745555685165,229
545,PUBSUB,1745555685024,1745555685165,141
633,PUBSUB,1745555685036,1745555685165,129
49,PUBSUB,1745555684934,1745555685165,231
743,PUBSUB,1745555685051,1745555685165,114
580,PUBSUB,1745555685029,1745555685165,136
924,PUBSUB,1745555685073,1745555685165,92
518,PUBSUB,1745555685020,1745555685165,145
666,PUBSUB,1745555685040,1745555685165,125
146,PUBSUB,1745555684962,1745555685165,203
554,PUBSUB,1745555685025,1745555685165,140
911,PUBSUB,1745555685071,1745555685166,95
239,PUBSUB,1745555684983,1745555685166,183
670,PUBSUB,1745555685041,1745555685166,125
864,PUBSUB,1745555685066,1745555685166,100
509,PUBSUB,1745555685019,1745555685166,147
205,PUBSUB,1745555684977,1745555685166,189
523,PUBSUB,1745555685021,1745555685166,145
889,PUBSUB,1745555685069,1745555685166,97
610,PUBSUB,1745555685033,1745555685166,133
678,PUBSUB,1745555685042,1745555685166,124
432,PUBSUB,1745555685009,1745555685166,157
30,PUBSUB,1745555684926,1745555685167,241
553,PUBSUB,1745555685025,1745555685167,142
142,PUBSUB,1745555684962,1745555685167,205
815,PUBSUB,1745555685060,1745555685167,107
546,PUBSUB,1745555685024,1745555685167,143
210,PUBSUB,1745555684978,1745555685167,189
443,PUBSUB,1745555685010,1745555685167,157
194,PUBSUB,1745555684974,1745555685167,193
594,PUBSUB,1745555685030,1745555685167,137
535,PUBSUB,1745555685023,1745555685167,144
532,PUBSUB,1745555685022,1745555685167,145
905,PUBSUB,1745555685071,1745555685167,96
457,PUBSUB,1745555685012,1745555685168,156
151,PUBSUB,1745555684963,1745555685168,205
680,PUBSUB,1745555685042,1745555685168,126
754,PUBSUB,1745555685052,1745555685168,116
843,PUBSUB,1745555685063,1745555685168,105
492,PUBSUB,1745555685017,1745555685168,151
528,PUBSUB,1745555685022,1745555685168,146
447,PUBSUB,1745555685010,1745555685168,158
429,PUBSUB,1745555685008,1745555685168,160
465,PUBSUB,1745555685013,1745555685169,156
416,PUBSUB,1745555685006,1745555685169,163
334,PUBSUB,1745555684996,1745555685169,173
419,PUBSUB,1745555685007,1745555685169,162
155,PUBSUB,1745555684964,1745555685169,205
115,PUBSUB,1745555684954,1745555685169,215
316,PUBSUB,1745555684993,1745555685169,176
305,PUBSUB,1745555684992,1745555685169,177
